1408,judge ,(物のよしあしなど)～を判断する,標準編
1409,compare ,～を比較する/～を比べる,標準編
1410,knock,ノックする/たたく,標準編
1411,boil ,～をゆでる/～を煮る/～を沸騰させる,標準編
1412,discover ,～(なにか新しいもの)を発見する/～(なにか新しいもの)を見つける/～(なにか新しいもの)を見いだす,標準編
1413,pull ,～をひく/～をひっぱる,標準編
1414,discuss ,～について話し合う,標準編
1415,fold ,～を折る,標準編
1416,repair ,～を修理する/～を直す,標準編
1417,allow ,～を許す/～を許可する,標準編
1418,add ,～を加える/～を付け加える/～を足す,標準編
1419,disagree,意見が合わない/賛成しない/反対する,標準編
1420,dive,潜る/飛び込む,標準編
1421,ban ,～を禁止する,標準編
1422,chat,おしゃべりをする,標準編
1423,shake,揺れる/振動する,標準編
1424,suggest ,～を提案する,標準編
1425,might,mayの過去形,標準編
1426,base ,～に基礎を置く/～に根拠を置く/(根拠など)～を置く/～を元にする/～に基づく,標準編
1427,destroy ,～を破壊する/～をこわす,標準編
1428,select ,～を選ぶ,標準編
1429,reduce ,～を減らす/～を減少させる/～を少なくする,標準編
1430,seem C,Cのように見える/Cのように思われる,標準編
1431,inspire ,～を呼び起こす/～を奮い立たせる,標準編
1432,deliver ,～を配達する,標準編
1433,fail,失敗する,標準編
1434,been,beの過去分詞,標準編
1435,begun,beginの過去分詞,標準編
1436,bloom,開花する/花が咲く,標準編
1437,broke,breakの過去形,標準編
1438,cancel ,～を取り消す/～を中止する,標準編
1439,offer ,～を差し出す/～を提供する/～を提示する,標準編
1440,provide ,～を提供する,標準編
1441,recover,立ち直る/回復する,標準編
1442,drawn,drawの過去分詞,標準編
1443,drunk,drinkの過去分詞,標準編
1444,flown,flyの過去分詞,標準編
1445,gone,g～の過去分詞,標準編
1446,grown,gr～wの過去分詞,標準編
1447,broken,breakの過去分詞,標準編
1448,brought,bringの過去形・過去分詞,標準編
1449,built,buildの過去形・過去分詞,標準編
1450,caught,catchの過去形・過去分詞,標準編
1451,chosen,ch～～seの過去分詞,標準編
1452,cut,cutの過去形・過去分詞,標準編
1453,done,d～の過去分詞,標準編
1454,eaten,eatの過去分詞,標準編
1455,fallen,fallの過去分詞,標準編
1456,fed,feedの過去形/過去分詞,標準編
1457,felt,feelの過去形・過去分詞,標準編
1458,fought,fightの過去形/過去分詞,標準編
1459,given,giveの過去分詞,標準編
1460,risen,riseの過去分詞,標準編
1461,fill ,～を満たす/～をいっぱいにする,標準編
1462,dribble,ドリブルをする,標準編
1463,found ,～を創立する/～を設立する,標準編
1464,heard,hearの過去形・過去分詞,標準編
1465,held,h～ldの過去形・過去分詞,標準編
1466,kept,keepの過去形・過去分詞,標準編
1467,known,kn～wの過去分詞,標準編
1468,lent,lendの過去形/過去分詞,標準編
1469,put,putの過去形・過去分詞,標準編
1470,read,readの過去形・過去分詞,標準編
1471,ridden,rideの過去分詞,標準編
1472,said,sayの過去形・過去分詞,標準編
1473,seen,seeの過去分詞,標準編
1474,sent,sendの過去形・過去分詞,標準編
1475,shot,sh～～tの過去形・過去分詞,標準編
1476,shown,sh～wの過去分詞,標準編
1477,sold,sellの過去分詞,標準編
1478,threw,thr～wの過去形,標準編
1479,woken,wakeの過去分詞,標準編
1480,slept,sleepの過去形・過去分詞,標準編
1481,spent,spendの過去形・過去分詞,標準編
1482,spoken,speakの過去分詞,標準編
1483,sung,singの過去分詞,標準編
1484,swum,swimの過去分詞,標準編
1485,taken,takeの過去分詞,標準編
1486,taught,teachの過去形/過去分詞,標準編
1487,thought,thinkの過去形・過去分詞,標準編
1488,thrown,thr～wの過去分詞,標準編
1489,told,tellの過去形・過去分詞,標準編
1490,understood,understandの過去形・過去分詞,標準編
1491,won,winの過去形・過去分詞,標準編
1492,wore,wearの過去形,標準編
1493,worn,wearの過去分詞,標準編
1494,would,willの過去形,標準編
1495,written,writeの過去分詞,標準編
1496,ground,地面/地上/土地/グラウンド,標準編
1497,stadium,競技場/球場/スタジアム,標準編
1498,wonder ,～を不思議に思う/～だろうかと思う,標準編
1499,visitor,訪問者/訪問客/来訪者,標準編
1500,century,世紀/100年,標準編
1501,course,方向/進路,標準編
1502,bit,少しのもの/ちょっと/小片,標準編
1503,health,健康状態/健康,標準編
1504,call,電話をすること/電話を受けること,標準編
1505,sign,標識/標示/看板/掲示,標準編
1506,garden,庭/庭園,標準編
1507,period,時代/期間,標準編
1508,uniform,制服/ユニフォーム,標準編
1509,bottle,ボトル/びん,標準編
1510,flight,(飛行機の)便/飛行,標準編
1511,towel,手拭い/タオル,標準編
1512,guide,案内人/ガイド,標準編
1513,trumpet,トランペット,標準編
1514,stick,棒/棒状のもの,標準編
1515,flute,フルート/横笛,標準編
1516,presentation,(意見/提案などの)発表/プレゼンテーション,標準編
1517,tour,旅行/観光旅行/ツアー/見学,標準編
1518,death,死,標準編
1519,million,100万,標準編
1520,waste,無駄/むだづかい/浪費/ごみ/廃棄物,標準編
1521,university,大学/(総合大学),標準編
1522,mistake,間違い/誤り/手違い,標準編
1523,tournament,トーナメント/勝ち抜き戦,標準編
1524,teammate,チームメイト,標準編
1525,host,(客を接客する)主人,標準編
1526,goal,目標/目的/ゴール,標準編
1527,worker,労働者/仕事(勉強)をする人,標準編
1528,machine,機具/機械,標準編
1529,bench,ベンチ/長いす,標準編
1530,shelf,棚,標準編
1531,marathon,マラソン,標準編
1532,runner,走者/ランナー,標準編
1533,musical,ミュージカル,標準編
1534,wheelchair,車いす,標準編
1535,plane,飛行機,標準編
1536,respect,尊敬/尊重,標準編
1537,engineer,技師/技術者/エンジニア,標準編
1538,system,方式/方法/制度,標準編
1539,accident,事故/偶然の出来事,標準編
1540,report,報告書/報告/レポート,標準編
1541,wood,(切った)木/木材/材木,標準編
1542,interview,インタビュー/会見/面接,標準編
1543,skill,技術/技能/腕前,標準編
1544,advice,助言/忠告/アドバイス,標準編
1545,traffic,(車の)往来/交通(量),標準編
1546,Europe,ヨーロッパ,標準編
1547,prefecture,県/府,標準編
1548,technology,科学技術 テクノロジー,標準編
1549,human,人/人間,標準編
1550,symbol,シンボル/象徴/記号,標準編
1551,album,(レコードやCDの)アルバム,標準編
1552,exercise,運動,標準編
1553,test,試験/テスト/検査,標準編
1554,pollution,汚染/公害,標準編
1555,toy,おもちゃ,標準編
1556,importance,大切さ/重要性,標準編
1557,influence ,～に影響を与える/～に影響する,標準編
1558,side,側面/(人/こと/ものを見る)面/(敵/味方の)～側/(西や東などどちらかの)～側,標準編
1559,friendship,友情/親交/友人関係,標準編
1560,wind,風,標準編
1561,coach,コーチ,標準編
1562,hometown,生まれ育った町/故郷の町,標準編
1563,radio,ラジオ,標準編
1564,college,大学/(単科大学),標準編
1565,drill,訓練,標準編
1566,athlete,運動選手/アスリート,標準編
1567,joy,喜び,標準編
1568,speaker,話す人/演説者/話者,標準編
1569,challenge,課題/難題/難問,標準編
1570,instruction,指示/指図/作り方,標準編
1571,record,記録,標準編
1572,land,土地/国,標準編
1573,billion,10億,標準編
1574,winner,勝者/受賞者/優勝者,標準編
1575,relay,リレー競走,標準編
1576,court,(テニスなどの)コート,標準編
1577,church,教会,標準編
1578,government,政府,標準編
1579,tradition,伝統,標準編
1580,tear,涙,標準編
1581,beauty,美しさ,標準編
1582,glass,ガラス/グラス,標準編
1583,ocean,海/大洋/海洋,標準編
1584,cucumber,キュウリ,標準編
1585,tonight,今夜,標準編
1586,safety,安全/無事,標準編
1587,brain,脳/頭脳,標準編
1588,figure,形/姿/図,標準編
1589,level,水準/段階/レベル,標準編
1590,matter,事柄/問題/事件,標準編
1591,danger,危険/危険な状態,標準編
1592,custom,風習/習慣/慣習,標準編
1593,mirror,鏡,標準編
1594,wife,妻,標準編
1595,trainer,トレーナー/調教師,標準編
1596,president,大統領,標準編
1597,movement,(社会的/政治的な)運動/活動,標準編
1598,typhoon,台風,標準編
1599,spot,場所/地点,標準編
1600,solution,解決策/解決法,標準編
1601,comedy,喜劇/コメディー,標準編
1602,furniture,家具,標準編
1603,researcher,研究者,標準編
1604,planet,惑星,標準編
1605,horror,恐怖/ぞっとするもの/ホラー,標準編
1606,mushroom,キノコ/マッシュルーム,標準編
1607,smell,匂い,標準編
1608,somebody,だれか/ある人,標準編
1609,teenager,10代の少年・少女/ティーンエージャー,標準編
1610,race,競走/競争/レース,標準編
1611,belt,ベルト/帯,標準編
1612,bedroom,寝室,標準編
1613,difficulty,困難/難しさ/苦労,標準編
1614,skin,皮膚/肌,標準編
1615,stomachache,胃痛/腹痛,標準編
1616,fence,垣根/塀,標準編
1617,husband,夫,標準編
1618,fiction,小説/フィクション/創作/作り話,標準編
1619,facility,設備/施設,標準編
1620,adventure,冒険,標準編
1621,stomach,胃/腹,標準編
1622,throat,のど,標準編
1623,beginning,始まり/初め/最初/最初の部分,標準編
1624,talent,才能,標準編
1625,mission,使命/天命/任務/目的,標準編
1626,swimmer,水泳選手/泳ぐ人,標準編
1627,traveler,旅行者,標準編
1628,truth,真実/本当のこと,標準編
1629,interpreter,通訳者,標準編
1630,bomb,爆弾,標準編
1631,lawyer,弁護士/法律家,標準編
1632,toothache,歯痛/歯の痛み,標準編
1633,pocket,ポケット,標準編
1634,cancer,(病気の)がん,標準編
1635,pianist,ピアニスト,標準編
1636,medal,メダル,標準編
1637,chess,チェス,標準編
1638,grass,草/牧草,標準編
1639,midnight,夜の12時/真夜中,標準編
1640,pancake,パンケーキ,標準編
1641,secret,秘密/内緒ごと,標準編
1642,scarf,スカーフ/襟巻き,標準編
1643,victim,犠牲者/被害者,標準編
1644,parade,行進/パレード,標準編
1645,ton,トン,標準編
1646,behavior,ふるまい,標準編
1647,row,列/並び,標準編
1648,kilometer,キロメートル,標準編
1649,blossom,花/(特に果樹の花を指す),標準編
1650,law,法律,標準編
1651,communication,意思の疎通/コミュニケーション/情報の伝達,標準編
1652,business,商売/事業,標準編
1653,electricity,電気,標準編
1654,lamp,ランプ/明かり,標準編
1655,emergency,緊急事態/非常時,標準編
1656,gesture,ジェスチャー/身ぶり,標準編
1657,graph,グラフ/図表,標準編
1658,expression,表現/表情,標準編
1659,stamp,切手,標準編
1660,survey,調査,標準編
1661,nap,うたた寝/昼寝/仮眠,標準編
1662,delivery,配達,標準編
1663,experiment,実験,標準編
1664,princess,王女/皇太子妃,標準編
1665,survivor,生き残った人/生存者,標準編
1666,user,使用者/利用者/ユーザー,標準編
1667,recipe,レシピ/(料理などの)作り方,標準編
1668,director,(映画)監督,標準編
1669,reality,現実,標準編
1670,costume,(舞台用などの)衣装/コスチューム/(ある時代/民ぞくなどに特有の)服装,標準編
1671,audience,聴衆/観客/聞き手,標準編
1672,disease,病気,標準編
1673,decision,決断/決定/決心,標準編
1674,charity,チャリティー/思いやり/慈善/慈善団体,標準編
1675,climate,気候,標準編
1676,species,種,標準編
1677,stone,石,標準編
1678,kindness,親切/親切な行為,標準編
1679,cleaner,掃除機/クリーナー,標準編
1680,direction,方向,標準編
1681,discovery,発見,標準編
1682,display,陳列/展示,標準編
1683,feature,特色/特徴,標準編
1684,nobody,だれも～ない,標準編
1685,operation,手術,標準編
1686,noon,正午/昼の12時,標準編
1687,laughter,笑い/笑い声,標準編
1688,roof,屋根,標準編
1689,drama,演劇/劇,標準編
1690,freedom,自由,標準編
1691,inventor,発明家,標準編
1692,roller coaster,ジェット・コースター,標準編
1693,yard,中庭/庭,標準編
1694,wrist,手首,標準編
1695,role,役/役割,標準編
1696,award,賞,標準編
1697,backpack,バックパック,標準編
1698,feather,羽毛/羽,標準編
1699,issue,重要な話題/論点/問題点,標準編
1700,noise,音/物音/騒音,標準編
1701,organization,組織,標準編
1702,package,小包/箱/(商品の)パッケージ,標準編
1703,suitcase,スーツケース,標準編
1704,interviewer,インタビューする人,標準編
1705,French,フランス語/フランス人,標準編
1706,courage,勇気,標準編
1707,success,成功,標準編
1708,hallway,廊下(ろうか)/通路/玄関,標準編
1709,community,地域社会/共同体/コミュニティー,標準編
1710,loss,損失/失うこと/減少,標準編
1711,pole,柱/棒,標準編
1712,seed,種,標準編
1713,apartment,アパート,標準編
1714,fork,フォーク,標準編
1715,suit,(ある目的のための)衣服/スーツ/～着,標準編
1716,Arabic,アラビア語,標準編
1717,balcony,バルコニー,標準編
1718,beak,くちばし,標準編
1719,gender,(文化的・社会的役割としての)性/ジェンダー,標準編
1720,understanding,理解/知識,標準編
1721,wisdom,知恵/英知,標準編
1722,championship,選手権/選手権大会/決勝戦,標準編
1723,traffic light,交通信号/信号灯,標準編
1724,sign language,手話,標準編
1725,manga,マンガ/(特に日本のマンガを指す),標準編
1726,wrestling,レスリング/すもう,標準編
1727,Switzerland,スイス,標準編
1728,lantern,ちょうちん,標準編
1729,eve,前夜/前日,標準編
1730,squirrel,リス,標準編
1731,AI,人工知能,標準編
1732,blanket,毛布,標準編
1733,carpet,じゅうたん,標準編
1734,clarinet,クラリネット,標準編
1735,deer,シカ,標準編
1736,flashlight,懐中電灯,標準編
1737,Mexico,メキシコ(北アメリカ南端の合衆国/首都はメキシコ・シティー/公用語はスペイン語),標準編
1738,scuba diving,スキューバダイビング,標準編
1739,teeth,t～～thの複数形,標準編
